timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-30 14:20:32.842475,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:42.902087,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:42.902087,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:20:52.965752,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:52.965752,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:21:18.039910,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:21:18.039910,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:21:35.677912,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:21:35.677912,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:21:41.431396,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:21:41.431396,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:21:51.492936,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:21:51.492936,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:01.549884,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:22:01.549884,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:11.616928,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:22:11.616928,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:21.694082,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:21.694082,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:22:31.763404,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:22:31.763404,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:41.829381,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:22:41.829381,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:23:26.128242,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:23:26.128242,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:23:36.199291,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:23:36.199291,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:23:53.826246,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:23:53.826246,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:02.383702,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:24:02.383702,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:12.474203,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:24:12.474203,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:22.534072,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:24:22.534072,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:32.594617,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:32.594617,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:24:37.576630,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:24:37.576630,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:24:42.654065,environment,192.168.1.181,192.168.1.181,lab,,24.2
